商品,订单号,订单状态,商品数量(件),是否审核中,支付时间,承诺发货时间,承诺送达时间,发货时间,确认收货时间,商品id,商品规格,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商家编码-规格维度,商家编码-商品维度,商家备注,买家留言,售后状态,消费者资料,订单成交时间,消费者资料上传时间,赠品名称,赠品id,赠品规格,赠品数量,团ID,团身份,是否已开始配送,配送员是否已送达,配送状态,同城是否普通快递,集运类型,赠品订单号,商品总价(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),用户实付金额(元),商家实收金额(元),快递单号,快递公司,省,市,区,街道/镇,配送员手机号,是否抽奖或0元试用,是否顺丰加价,用户购买手机号,旅行类信息,充值号码,是否门店自提,门店名称,门店自定义编码,关联货品编码,货品名称,货品类型,子货品,仓库名称,仓库所在地址,海淘清关订单号,支付ID,支付方式,保税仓,是否直播间成交,是否直播间引导成交,预约配送时间,是否节能补贴,是否分期,分期期数,手续费承担方,是否无痕发货,订单来源,是否社区团购,小区送达情况,分期方式,是否已上传证件照片,是否支持上传识别码,识别码上传状态
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-399266353461208,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-323831764521947,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-315055204743570,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-302021353091227,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-263916111470598,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-256576141701683,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-253010973000604,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-226859487541869,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-199407705750561,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-144001001810920,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-140110763523821,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-133043361281508,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-098566172211743,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-091540734363510,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-279529408041612,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-295635535462536,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-031258110362716,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-672902704782856,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-547042179393034,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-511401029182102,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-636737370500045,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-604273447271148,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-011093993813571,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-685328382240715,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-672514783521666,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-585954793000326,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-479576789352529,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-479576768901965,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-367966328332148,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-346407595541075,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-319081715270965,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-248334261872978,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-587003390363106,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-291797789103319,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-276090120631864,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-149201928492384,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-125975948940118,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,9.98	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,9.98	,9.98	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-111568556403974,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-111537078623317,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-105675538801434,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女运动内衣初高中学生青春发育期背心二三阶段运动防震文胸,260506-071271749202065,已取消,1	,正常,	,	,,	,	,947371481005	,"【白色】1件A组,M【建议体重60-85斤】",1893463979163	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1522-白色-02,ZH1522,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,1.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,1.0	,1.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
